17200,3.4331042766571045
17200,1.0190632343292236
17201,0.31682658195495605
17202,0.7449533343315125
17200,0.5231749415397644
17201,1.8895237445831299
17202,6.073459625244141
17200,2.3717732429504395
17201,2.395874500274658
17200,0.8889449834823608
17200,0.4543897211551666
17200,1.063816785812378
17201,2.390138626098633
17202,0.4676904082298279
17203,1.7966538667678833
17204,1.1106752157211304
17205,0.6333654522895813
17206,2.215625047683716
17207,0.804053008556366
17208,0.22756217420101166
17209,0.22737984359264374
17210,1.5680335760116577
17211,0.5814663171768188
